post_url,post_text,comment_author,comment_text
https://www.threads.com/@birkinblog/post/DQHsvNaDlA6,,,"birkinblog
2025-10-23
藝人逃兵事件的結論：
交朋友要交陳柏霖這一種，因為他知道買東西可以得到最便宜的價格
但是不要跟王大陸來往，因為他到時候會把你供出來
8,182
76
114
770
熱門
查看動態"
https://www.threads.com/@birkinblog/post/DQHsvNaDlA6,,,"da.ma_ya
2025-10-23
我是個生意人，陳柏霖王大陸我都會交個朋友
陳柏霖是因為有一狗票人會因為cp值跟著他買單
王大陸不分青紅皂白的業績王，有錢不賺王八蛋，這個我會好好顧著他
574
2
16"
https://www.threads.com/@birkinblog/post/DQHsvNaDlA6,,,"peichen3388
2025-10-23
陳柏霖應該有談團購價的本事
這些人真是大意了
275
6"
https://www.threads.com/@birkinblog/post/DQHsvNaDlA6,,,"zoe.zoeey
2025-10-23
採購找柏霖，客戶是大陸
195
1
1
7"
https://www.threads.com/@yi326326/post/DQD3XC8kxcO,,,"yi326326
2025-10-21
新一波閃兵名單出爐。
修杰楷、陳柏霖、Energy的書偉、坤達都被抓出來⋯⋯
不懂怎麼過了這麼多年才在抓？
Energy不會準備要團滅吧？
這是屬於5566的勝利！
然後陳柏霖竟然只花10萬就閃兵，CP值好高，王大陸根本被當盤仔。
看到這種老藝人名單，不禁開始擔心我們家想祥，想祥不會有事吧？
希望檢調單位相信想祥的清白，他只是一個47歲，喜歡空ㄍㄢˋ的大男孩而已。
2,243
125
10
73
熱門
查看動態"
https://www.threads.com/@yi326326/post/DQD3XC8kxcO,,,"max_sunnyboy
2025-10-21
陳柏霖「我可能不會當兵」
107
7"
https://www.threads.com/@ettodaytw/post/DRByhImCWa2,,,"ettodaytw
閃兵
2025-11-14
【裝高血壓閃兵！修杰楷、坤達、陳柏霖、書偉、小杰遭「求刑2年8月」】
ettoday.net/news… 
1
/
2
837
91
2
329
熱門
查看動態"
https://www.threads.com/@ettodaytw/post/DRByhImCWa2,,,"ettodaytw
閃兵
2025-11-14
今天起訴12人！
ettoday.net/news… 
2
/
2
ettoday.net
裝高血壓閃兵！修杰楷、坤達、陳柏霖、書偉、小杰遭「求刑2年8月」 | ETtoday社會新聞 | ETtoday新聞雲
15
6"
https://www.threads.com/@ettodaytw/post/DRByhImCWa2,,,"jsa_nes
2025-11-14
可以再訪問一下陳柏霖嗎，想再看他假笑裝帥瀟灑哥
45
1"
https://www.threads.com/@jiawen_lala.n/post/DQEWhbxDzu-,,,"jiawen_lala.n
2025-10-21
張書偉已經承認花十五萬偽造地中海貧血逃兵，他們的歌我聽很多年，也為ENERGY寫過很多文章，我為他們中年之後和好並復合感動，但是涉於犯罪，我站在中立立場，別說什麼孰能無過，每個人都會做錯，但不是每個人都會犯法，這句話不適合用在犯法的事情上，也別說當時經紀公司操作，在那個年代不是所有人都選擇這個方式，即便是礙於經紀公司，之前王大陸閃兵事件一連串爆發後，為什麼不自首？陳柏霖甚至還說在等警察來，小杰更不用說，他看著同團威廉被封殺到沒收入，他也還是不自首，關於今天甚至以後被抓的藝人，我沒有同情，粉絲當然可以力挺到底，但是請拿出做人的底線，不要盲目幫他們找一大堆藉口，錯了就是承擔後果，勇敢認錯負責，改過自新，重新再來過我都覺得很好，我剛去看了粉絲留言，我沒什麼評論，我也沒後悔我為他們寫過那麼多文章，我是因為他們的感情而寫，坤達氣胸開過刀，我願意相信他是無辜，在我的立場，就算是我的偶像，犯錯我也不會挺，人品對我比他的外表、才華、努力都更重要，其他人如果也有付錢閃兵，我真的希望勇於承認比警察上門來得令人尊重。
反正都肯定交保，重要的是犯後態度
粉絲要來譙我請便，我只講我認為對的話，相信我覺得對的事情
220
69
2
18
熱門
查看動態"
https://www.threads.com/@jiawen_lala.n/post/DQEWhbxDzu-,,,"jiawen_lala.n
2025-10-22
·
作者
這是我覺得比較難以原諒的地方，看著那些先前被揭發的休團、被封殺，還是「等警察來」，沒來就我賺到，陳柏霖大概也是這個意思
6"
https://www.threads.com/@fatfatfamily9487/post/DQDwg_LCcNc,,,"fatfatfamily9487
2025-10-21
認了！Energy書偉、棒棒堂小杰坦承閃兵
各花15萬、30萬裝高血壓
王大陸閃兵一事先前在開庭時，因王的律師要求，當庭勘驗閃兵集團主嫌陳志明的手機，沒想到竟在對話紀錄中發現，陳嫌自誇曾成功幫助陳柏霖、修杰楷、Energy還有棒棒堂成員免服兵役，檢方深入追查案件細節後，才在今天將涉案人等傳喚到案。 
1
/
2
4,884
105
99
737
熱門
查看動態"
https://www.threads.com/@fatfatfamily9487/post/DQDwg_LCcNc,,,"scudder_matthew
2025-10-21
目前陳柏霖以十萬價碼身居聰明消費王！
719
4
74"
